template,seed,entity_id,entity_idx,period_idx,fact_table,metric,distribution,trajectory_position,predicted_center,envelope_sigma,observed,deviation,deviation_in_sigma
ecommerce,1001,c-001,0,10,fct_sessions,session_count,poisson,0.404740624723758,3.237924997790064,1.8040786155420627,1.0,-2.237924997790064,-1.2404808629238397
ecommerce,1001,c-002,1,3,fct_sessions,session_count,poisson,0.6394403814461845,5.115523051569476,2.270989382034909,4.0,-1.1155230515694763,-0.4912057539299973
ecommerce,1001,c-003,2,14,fct_sessions,session_count,poisson,0.15,1.2,1.0964962380236423,2.0,0.8,0.7295966664162424
ecommerce,1001,c-003,2,0,fct_sessions,session_count,poisson,0.0,0.0,0.0400000000125,0.0,0.0,0.0
ecommerce,1001,c-001,0,17,fct_sessions,session_count,poisson,0.8156378526662555,6.525102821330044,2.5677277831297327,8.0,1.4748971786699556,0.5743977957321644
ecommerce,1001,c-001,0,21,fct_sessions,session_count,poisson,0.956776750006155,7.65421400004924,2.7835145387051456,9.0,1.3457859999507598,0.48348445148657343
ecommerce,1001,c-001,0,6,fct_sessions,session_count,poisson,0.18436214733374434,1.4748971786699547,1.215885559322995,2.0,0.5251028213300453,0.43186862225950157
ecommerce,1001,c-002,1,0,fct_sessions,session_count,poisson,0.5,4.0,2.0063897926375125,5.0,1.0,0.4984076392680625
ecommerce,1001,c-003,2,17,fct_sessions,session_count,poisson,0.15,1.2,1.0964962380236423,10.0,8.8,8.025563330578667
ecommerce,1001,c-002,1,9,fct_sessions,session_count,poisson,0.8297913227415872,6.638330581932697,2.5901425587401046,4.0,-2.6383305819326974,-1.0186043903375082
ecommerce,1001,c-001,0,21,fct_sessions,session_count,poisson,0.956776750006155,7.65421400004924,2.7835145387051456,9.0,1.3457859999507598,0.48348445148657343
ecommerce,1001,c-002,1,6,fct_sessions,session_count,poisson,0.7557925874973435,6.046340699978748,2.470796203120585,4.0,-2.0463406999787477,-0.8282110428186044
ecommerce,1001,c-001,0,21,fct_sessions,session_count,poisson,0.956776750006155,7.65421400004924,2.7835145387051456,9.0,1.3457859999507598,0.48348445148657343
ecommerce,1001,c-002,1,21,fct_sessions,session_count,poisson,0.5944288699049587,4.7554309592396695,2.188975458293816,7.0,2.2445690407603305,1.0253970789192157
ecommerce,1001,c-002,1,9,fct_sessions,session_count,poisson,0.8297913227415872,6.638330581932697,2.5901425587401046,4.0,-2.6383305819326974,-1.0186043903375082
ecommerce,1001,c-003,2,15,fct_sessions,session_count,poisson,0.15,1.2,1.0964962380236423,0.0,-1.2,-1.0943949996243636
ecommerce,1001,c-002,1,7,fct_sessions,session_count,poisson,0.7859394625536547,6.287515700429237,2.5200730676554337,3.0,-3.2875157004292372,-1.3045318973579598
ecommerce,1001,c-001,0,1,fct_sessions,session_count,poisson,0.019704965595162847,0.15763972476130278,0.3970887623867229,1.0,0.8423602752386972,2.1213400000937987
ecommerce,1001,c-003,2,19,fct_sessions,session_count,poisson,0.15,1.2,1.0964962380236423,1.0,-0.19999999999999996,-0.18239916660406055
ecommerce,1001,c-003,2,6,fct_sessions,session_count,poisson,0.9996638024140347,7.997310419312278,2.845986925061467,3.0,-4.997310419312278,-1.7559147497504217
ecommerce,1001,c-002,1,14,fct_sessions,session_count,poisson,0.8297913227415872,6.638330581932697,2.5901425587401046,8.0,1.3616694180673026,0.5257121518167112
ecommerce,1001,c-003,2,13,fct_sessions,session_count,poisson,0.15,1.2,1.0964962380236423,2.0,0.8,0.7295966664162424
ecommerce,1001,c-001,0,21,fct_sessions,session_count,poisson,0.956776750006155,7.65421400004924,2.7835145387051456,9.0,1.3457859999507598,0.48348445148657343
ecommerce,1001,c-003,2,4,fct_sessions,session_count,poisson,0.9875705596325245,7.900564477060196,2.828503976937295,6.0,-1.900564477060196,-0.6719327575837909
ecommerce,1001,c-003,2,18,fct_sessions,session_count,poisson,0.15,1.2,1.0964962380236423,1.0,-0.19999999999999996,-0.18239916660406055
ecommerce,1001,c-001,0,1,fct_sessions,session_count,poisson,0.019704965595162847,0.15763972476130278,0.3970887623867229,1.0,0.8423602752386972,2.1213400000937987
ecommerce,1001,c-003,2,2,fct_sessions,session_count,poisson,0.7127999117366143,5.702399293892914,2.3988386911637263,5.0,-0.7023992938929142,-0.29280805603154825
ecommerce,1001,c-003,2,22,fct_sessions,session_count,poisson,0.15,1.2,1.0964962380236423,1.0,-0.19999999999999996,-0.18239916660406055
ecommerce,1001,c-003,2,7,fct_sessions,session_count,poisson,1.0,8.0,2.8464714999451517,8.0,0.0,0.0
ecommerce,1001,c-001,0,7,fct_sessions,session_count,poisson,0.23268021696579558,1.8614417357263646,1.3663768441623896,1.0,-0.8614417357263646,-0.6304569192655207
ecommerce,1001,c-001,0,15,fct_sessions,session_count,poisson,0.7140115492959828,5.712092394367862,2.400895081756538,11.0,5.287907605632138,2.2024734216054993
ecommerce,1001,c-003,2,13,fct_sessions,session_count,poisson,0.15,1.2,1.0964962380236423,2.0,0.8,0.7295966664162424
ecommerce,1001,c-003,2,0,fct_sessions,session_count,poisson,0.0,0.0,0.0400000000125,0.0,0.0,0.0
ecommerce,1001,c-002,1,11,fct_sessions,session_count,poisson,0.8491840692166888,6.79347255373351,2.6205561594201408,5.0,-1.79347255373351,-0.684386231253429
ecommerce,1001,c-002,1,3,fct_sessions,session_count,poisson,0.6394403814461845,5.115523051569476,2.270989382034909,4.0,-1.1155230515694763,-0.4912057539299973
ecommerce,1001,c-001,0,14,fct_sessions,session_count,poisson,0.6563406059033976,5.250724847227181,2.301051287021053,2.0,-3.250724847227181,-1.4127129045591929
ecommerce,1001,c-001,0,9,fct_sessions,session_count,poisson,0.34365939409660223,2.749275152772818,1.6617366743734894,3.0,0.25072484722718213,0.15088121427043236
ecommerce,1001,c-003,2,3,fct_sessions,session_count,poisson,0.9340900286329202,7.472720229063362,2.7499212180094044,6.0,-1.4727202290633619,-0.5355499711840565
ecommerce,1001,c-003,2,17,fct_sessions,session_count,poisson,0.15,1.2,1.0964962380236423,10.0,8.8,8.025563330578667
ecommerce,1001,c-002,1,10,fct_sessions,conversion_rate,beta,0.842679430688813,0.842679430688813,0.1252263085062567,0.7830123041180811,-0.05966712657073192,-0.47647437094059797
ecommerce,1001,c-003,2,6,fct_sessions,conversion_rate,beta,0.9996638024140347,0.9996638024140347,0.12706053240099996,0.8682989774806995,-0.13136482493333523,-1.0338759207993167
ecommerce,1001,c-002,1,12,fct_sessions,conversion_rate,beta,0.8491840692166888,0.8491840692166888,0.12529659324543826,1.0,0.15081593078331124,1.203671439716515
ecommerce,1001,c-003,2,23,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.10196491881104709,-0.0480350811889529,-0.3977938869755783
ecommerce,1001,c-003,2,8,fct_sessions,conversion_rate,beta,1.0,1.0,0.12706476516113563,0.9468486318577172,-0.05315136814228283,-0.41830139200965405
ecommerce,1001,c-001,0,1,fct_sessions,conversion_rate,beta,0.019704965595162847,0.019704965595162847,0.120607113399356,0.19067445729320331,0.17096949169804046,1.41757386342482
ecommerce,1001,c-002,1,3,fct_sessions,conversion_rate,beta,0.6394403814461845,0.6394403814461845,0.12328693745783863,1.0,0.36055961855381546,2.9245565344432274
ecommerce,1001,c-003,2,22,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.35572328612918347,0.20572328612918347,1.7036603999648798
ecommerce,1001,c-002,1,8,fct_sessions,conversion_rate,beta,0.8107598264408313,0.8107598264408313,0.12488869019782028,0.8363568933038069,0.02559706686297558,0.20495904651118146
ecommerce,1001,c-001,0,2,fct_sessions,conversion_rate,beta,0.04322324999384491,0.04322324999384491,0.1206169297586313,0.05775533907819131,0.014532089084346403,0.12048133801305362
ecommerce,1001,c-002,1,13,fct_sessions,conversion_rate,beta,0.842679430688813,0.842679430688813,0.1252263085062567,0.9400856951640456,0.0974062644752326,0.7778418579700117
ecommerce,1001,c-002,1,18,fct_sessions,conversion_rate,beta,0.7208807805141185,0.7208807805141185,0.12400373020598202,0.89430677945638,0.17342599894226152,1.3985546939127105
ecommerce,1001,c-001,0,23,fct_sessions,conversion_rate,beta,1.0,1.0,0.12706476516113563,0.7636003902098087,-0.23639960979019126,-1.8604654838058685
ecommerce,1001,c-002,1,21,fct_sessions,conversion_rate,beta,0.5944288699049587,0.5944288699049587,0.12292602505432657,0.725070875847955,0.13064200594299635,1.0627693028002796
ecommerce,1001,c-002,1,18,fct_sessions,conversion_rate,beta,0.7208807805141185,0.7208807805141185,0.12400373020598202,0.89430677945638,0.17342599894226152,1.3985546939127105
ecommerce,1001,c-001,0,1,fct_sessions,conversion_rate,beta,0.019704965595162847,0.019704965595162847,0.120607113399356,0.19067445729320331,0.17096949169804046,1.41757386342482
ecommerce,1001,c-003,2,3,fct_sessions,conversion_rate,beta,0.9340900286329202,0.9340900286329202,0.12625962631023768,0.9504938751087477,0.016403846475827488,0.12992155097561375
ecommerce,1001,c-002,1,7,fct_sessions,conversion_rate,beta,0.7859394625536547,0.7859394625536547,0.12463456939201559,0.8163823284147148,0.030442865861060153,0.24425699875696286
ecommerce,1001,c-003,2,7,fct_sessions,conversion_rate,beta,1.0,1.0,0.12706476516113563,1.0,0.0,0.0
ecommerce,1001,c-002,1,2,fct_sessions,conversion_rate,beta,0.5944288699049585,0.5944288699049585,0.12292602505432657,0.6323884485166913,0.037959578611732825,0.3088001795791963
ecommerce,1001,c-001,0,6,fct_sessions,conversion_rate,beta,0.18436214733374434,0.18436214733374434,0.12082978766697292,0.22260834414136946,0.038246196807625116,0.31652953750972423
ecommerce,1001,c-002,1,3,fct_sessions,conversion_rate,beta,0.6394403814461845,0.6394403814461845,0.12328693745783863,1.0,0.36055961855381546,2.9245565344432274
ecommerce,1001,c-003,2,9,fct_sessions,conversion_rate,beta,1.0,1.0,0.12706476516113563,1.0,0.0,0.0
ecommerce,1001,c-001,0,1,fct_sessions,conversion_rate,beta,0.019704965595162847,0.019704965595162847,0.120607113399356,0.19067445729320331,0.17096949169804046,1.41757386342482
ecommerce,1001,c-002,1,4,fct_sessions,conversion_rate,beta,0.6818543825124017,0.6818543825124017,0.1236500512890178,0.7887468309020829,0.10689244838968115,0.864475568552999
ecommerce,1001,c-002,1,4,fct_sessions,conversion_rate,beta,0.6818543825124017,0.6818543825124017,0.1236500512890178,0.7887468309020829,0.10689244838968115,0.864475568552999
ecommerce,1001,c-003,2,1,fct_sessions,conversion_rate,beta,0.2746788122577678,0.2746788122577678,0.12110397212849745,0.5170864431587746,0.2424076309010068,2.0016488859985535
ecommerce,1001,c-003,2,18,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.1785695299148137,0.028569529914813707,0.2365934244843637
ecommerce,1001,c-001,0,9,fct_sessions,conversion_rate,beta,0.34365939409660223,0.34365939409660223,0.12138540848098628,0.27185977126587396,-0.07179962283072827,-0.5915012663319819
ecommerce,1001,c-002,1,5,fct_sessions,conversion_rate,beta,0.7208807805141184,0.7208807805141184,0.12400373020598202,0.6315218082855256,-0.08935897222859279,-0.7206151950442057
ecommerce,1001,c-001,0,5,fct_sessions,conversion_rate,beta,0.1413398514782154,0.1413398514782154,0.12073697723249477,0.23837275937412655,0.09703290789591115,0.8036718337668969
ecommerce,1001,c-002,1,13,fct_sessions,conversion_rate,beta,0.842679430688813,0.842679430688813,0.1252263085062567,0.9400856951640456,0.0974062644752326,0.7778418579700117
ecommerce,1001,c-003,2,1,fct_sessions,conversion_rate,beta,0.2746788122577678,0.2746788122577678,0.12110397212849745,0.5170864431587746,0.2424076309010068,2.0016488859985535
ecommerce,1001,c-002,1,8,fct_sessions,conversion_rate,beta,0.8107598264408313,0.8107598264408313,0.12488869019782028,0.8363568933038069,0.02559706686297558,0.20495904651118146
ecommerce,1001,c-003,2,4,fct_sessions,conversion_rate,beta,0.9875705596325245,0.9875705596325245,0.12690913096329665,1.0,0.012429440367475508,0.09793968545155528
ecommerce,1001,c-002,1,10,fct_sessions,conversion_rate,beta,0.842679430688813,0.842679430688813,0.1252263085062567,0.7830123041180811,-0.05966712657073192,-0.47647437094059797
ecommerce,1001,c-002,1,5,fct_sessions,conversion_rate,beta,0.7208807805141184,0.7208807805141184,0.12400373020598202,0.6315218082855256,-0.08935897222859279,-0.7206151950442057
ecommerce,1001,c-003,2,23,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.10196491881104709,-0.0480350811889529,-0.3977938869755783
ecommerce,1001,c-003,2,21,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.22685712531050092,0.07685712531050093,0.6364784624547384
ecommerce,1001,c-001,0,0,fct_sessions,conversion_rate,beta,0.0,0.0,0.12706476516113563,0.0,0.0,0.0
ecommerce,1001,c-003,2,23,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.10196491881104709,-0.0480350811889529,-0.3977938869755783
ecommerce,1001,c-001,0,5,fct_sessions,conversion_rate,beta,0.1413398514782154,0.1413398514782154,0.12073697723249477,0.23837275937412655,0.09703290789591115,0.8036718337668969
ecommerce,1001,c-002,1,17,fct_sessions,conversion_rate,beta,0.7557925874973435,0.7557925874973435,0.12433587753323669,0.7191974231046622,-0.03659516439268129,-0.2943250582109649
ecommerce,1001,c-003,2,23,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.10196491881104709,-0.0480350811889529,-0.3977938869755783
ecommerce,1001,c-002,1,2,fct_sessions,conversion_rate,beta,0.5944288699049585,0.5944288699049585,0.12292602505432657,0.6323884485166913,0.037959578611732825,0.3088001795791963
ecommerce,1001,c-001,0,9,fct_sessions,conversion_rate,beta,0.34365939409660223,0.34365939409660223,0.12138540848098628,0.27185977126587396,-0.07179962283072827,-0.5915012663319819
ecommerce,1001,c-002,1,3,fct_sessions,conversion_rate,beta,0.6394403814461845,0.6394403814461845,0.12328693745783863,1.0,0.36055961855381546,2.9245565344432274
ecommerce,1001,c-002,1,2,fct_sessions,conversion_rate,beta,0.5944288699049585,0.5944288699049585,0.12292602505432657,0.6323884485166913,0.037959578611732825,0.3088001795791963
ecommerce,1001,c-003,2,10,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.33052829604722506,0.18052829604722506,1.495012620280928
ecommerce,1001,c-001,0,6,fct_sessions,conversion_rate,beta,0.18436214733374434,0.18436214733374434,0.12082978766697292,0.22260834414136946,0.038246196807625116,0.31652953750972423
ecommerce,1001,c-002,1,12,fct_sessions,conversion_rate,beta,0.8491840692166888,0.8491840692166888,0.12529659324543826,1.0,0.15081593078331124,1.203671439716515
ecommerce,1001,c-003,2,17,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.23265387953033523,0.08265387953033523,0.6844832401271094
ecommerce,1001,c-003,2,23,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.10196491881104709,-0.0480350811889529,-0.3977938869755783
ecommerce,1001,c-002,1,5,fct_sessions,conversion_rate,beta,0.7208807805141184,0.7208807805141184,0.12400373020598202,0.6315218082855256,-0.08935897222859279,-0.7206151950442057
ecommerce,1001,c-001,0,22,fct_sessions,conversion_rate,beta,0.9802950344048371,0.9802950344048371,0.12681884683524208,0.8576422585799879,-0.12265277582484924,-0.9671494331137923
ecommerce,1001,c-003,2,10,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.33052829604722506,0.18052829604722506,1.495012620280928
ecommerce,1001,c-002,1,8,fct_sessions,conversion_rate,beta,0.8107598264408313,0.8107598264408313,0.12488869019782028,0.8363568933038069,0.02559706686297558,0.20495904651118146
ecommerce,1001,c-002,1,10,fct_sessions,conversion_rate,beta,0.842679430688813,0.842679430688813,0.1252263085062567,0.7830123041180811,-0.05966712657073192,-0.47647437094059797
ecommerce,1001,c-003,2,22,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.35572328612918347,0.20572328612918347,1.7036603999648798
ecommerce,1001,c-001,0,5,fct_sessions,conversion_rate,beta,0.1413398514782154,0.1413398514782154,0.12073697723249477,0.23837275937412655,0.09703290789591115,0.8036718337668969
ecommerce,1001,c-002,1,6,fct_sessions,conversion_rate,beta,0.7557925874973435,0.7557925874973435,0.12433587753323669,0.7287568228992953,-0.02703576459804813,-0.21744137842129355
ecommerce,1001,c-001,0,10,fct_sessions,conversion_rate,beta,0.404740624723758,0.404740624723758,0.12168631189553486,0.3511881471850919,-0.0535524775386661,-0.44008628994064486
ecommerce,1001,c-002,1,3,fct_sessions,conversion_rate,beta,0.6394403814461845,0.6394403814461845,0.12328693745783863,1.0,0.36055961855381546,2.9245565344432274
ecommerce,1001,c-003,2,14,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.2810596965956293,0.1310596965956293,1.085347309595165
ecommerce,1001,c-003,2,0,fct_sessions,conversion_rate,beta,0.0,0.0,0.12706476516113563,0.015776532033349198,0.015776532033349198,0.12416134412511905
ecommerce,1001,c-001,0,17,fct_sessions,conversion_rate,beta,0.8156378526662555,0.8156378526662555,0.12493950022381944,1.0,0.18436214733374445,1.4756113719318065
ecommerce,1001,c-001,0,21,fct_sessions,conversion_rate,beta,0.956776750006155,0.956776750006155,0.12653113982106654,1.0,0.04322324999384497,0.3416016804635518
ecommerce,1001,c-001,0,6,fct_sessions,conversion_rate,beta,0.18436214733374434,0.18436214733374434,0.12082978766697292,0.22260834414136946,0.038246196807625116,0.31652953750972423
ecommerce,1001,c-002,1,0,fct_sessions,conversion_rate,beta,0.5,0.5,0.12225160344737629,0.5819243628337825,0.08192436283378246,0.670129147786983
ecommerce,1001,c-003,2,17,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.23265387953033523,0.08265387953033523,0.6844832401271094
ecommerce,1001,c-002,1,9,fct_sessions,conversion_rate,beta,0.8297913227415872,0.8297913227415872,0.12508853012298976,0.9910600094548694,0.1612686867132822,1.2892364036472355
ecommerce,1001,c-001,0,21,fct_sessions,conversion_rate,beta,0.956776750006155,0.956776750006155,0.12653113982106654,1.0,0.04322324999384497,0.3416016804635518
ecommerce,1001,c-002,1,6,fct_sessions,conversion_rate,beta,0.7557925874973435,0.7557925874973435,0.12433587753323669,0.7287568228992953,-0.02703576459804813,-0.21744137842129355
ecommerce,1001,c-001,0,21,fct_sessions,conversion_rate,beta,0.956776750006155,0.956776750006155,0.12653113982106654,1.0,0.04322324999384497,0.3416016804635518
ecommerce,1001,c-002,1,21,fct_sessions,conversion_rate,beta,0.5944288699049587,0.5944288699049587,0.12292602505432657,0.725070875847955,0.13064200594299635,1.0627693028002796
ecommerce,1001,c-002,1,9,fct_sessions,conversion_rate,beta,0.8297913227415872,0.8297913227415872,0.12508853012298976,0.9910600094548694,0.1612686867132822,1.2892364036472355
ecommerce,1001,c-003,2,15,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.4136181916263759,0.2636181916263759,2.1831066489098787
ecommerce,1001,c-002,1,7,fct_sessions,conversion_rate,beta,0.7859394625536547,0.7859394625536547,0.12463456939201559,0.8163823284147148,0.030442865861060153,0.24425699875696286
ecommerce,1001,c-001,0,1,fct_sessions,conversion_rate,beta,0.019704965595162847,0.019704965595162847,0.120607113399356,0.19067445729320331,0.17096949169804046,1.41757386342482
ecommerce,1001,c-003,2,19,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.21802496645450445,0.06802496645450445,0.563336527128508
ecommerce,1001,c-003,2,6,fct_sessions,conversion_rate,beta,0.9996638024140347,0.9996638024140347,0.12706053240099996,0.8682989774806995,-0.13136482493333523,-1.0338759207993167
ecommerce,1001,c-002,1,14,fct_sessions,conversion_rate,beta,0.8297913227415872,0.8297913227415872,0.12508853012298976,0.7978469170918256,-0.03194440564976153,-0.2553743785969273
ecommerce,1001,c-003,2,13,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.14873180468852415,-0.0012681953114758449,-0.010502331419233676
ecommerce,1001,c-001,0,21,fct_sessions,conversion_rate,beta,0.956776750006155,0.956776750006155,0.12653113982106654,1.0,0.04322324999384497,0.3416016804635518
ecommerce,1001,c-003,2,4,fct_sessions,conversion_rate,beta,0.9875705596325245,0.9875705596325245,0.12690913096329665,1.0,0.012429440367475508,0.09793968545155528
ecommerce,1001,c-003,2,18,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.1785695299148137,0.028569529914813707,0.2365934244843637
ecommerce,1001,c-001,0,1,fct_sessions,conversion_rate,beta,0.019704965595162847,0.019704965595162847,0.120607113399356,0.19067445729320331,0.17096949169804046,1.41757386342482
ecommerce,1001,c-003,2,2,fct_sessions,conversion_rate,beta,0.7127999117366143,0.7127999117366143,0.12392896549285524,0.7408780522952876,0.028078140558673303,0.2265664079983954
ecommerce,1001,c-003,2,22,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.35572328612918347,0.20572328612918347,1.7036603999648798
ecommerce,1001,c-003,2,7,fct_sessions,conversion_rate,beta,1.0,1.0,0.12706476516113563,1.0,0.0,0.0
ecommerce,1001,c-001,0,7,fct_sessions,conversion_rate,beta,0.23268021696579558,0.23268021696579558,0.1209631294190182,0.19071403463610176,-0.04196618232969382,-0.3469336692201662
ecommerce,1001,c-001,0,15,fct_sessions,conversion_rate,beta,0.7140115492959828,0.7140115492959828,0.12394012479217303,1.0,0.28598845070401724,2.307472670239539
ecommerce,1001,c-003,2,13,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.14873180468852415,-0.0012681953114758449,-0.010502331419233676
ecommerce,1001,c-003,2,0,fct_sessions,conversion_rate,beta,0.0,0.0,0.12706476516113563,0.015776532033349198,0.015776532033349198,0.12416134412511905
ecommerce,1001,c-002,1,11,fct_sessions,conversion_rate,beta,0.8491840692166888,0.8491840692166888,0.12529659324543826,0.9674263197569638,0.11824225054027504,0.9436988466929442
ecommerce,1001,c-002,1,3,fct_sessions,conversion_rate,beta,0.6394403814461845,0.6394403814461845,0.12328693745783863,1.0,0.36055961855381546,2.9245565344432274
ecommerce,1001,c-001,0,14,fct_sessions,conversion_rate,beta,0.6563406059033976,0.6563406059033976,0.12342895661467275,0.48809559620115306,-0.16824500970224454,-1.3630918895918482
ecommerce,1001,c-001,0,9,fct_sessions,conversion_rate,beta,0.34365939409660223,0.34365939409660223,0.12138540848098628,0.27185977126587396,-0.07179962283072827,-0.5915012663319819
ecommerce,1001,c-003,2,3,fct_sessions,conversion_rate,beta,0.9340900286329202,0.9340900286329202,0.12625962631023768,0.9504938751087477,0.016403846475827488,0.12992155097561375
ecommerce,1001,c-003,2,17,fct_sessions,conversion_rate,beta,0.15,0.15,0.12075369371350321,0.23265387953033523,0.08265387953033523,0.6844832401271094
ecommerce,1001,c-002,1,10,fct_purchases,cart_value,lognorm,0.842679430688813,67.41435445510504,53.19773439477979,162.81077683009204,95.396422374987,1.7932422021406251
ecommerce,1001,c-003,2,6,fct_purchases,cart_value,lognorm,0.9996638024140347,79.97310419312278,63.10804264134916,165.07883852030926,85.10573432718648,1.3485719215037764
ecommerce,1001,c-002,1,12,fct_purchases,cart_value,lognorm,0.8491840692166888,67.9347255373351,53.608367454206835,90.63671174857869,22.701986211243593,0.42347840998209857
ecommerce,1001,c-003,2,23,fct_purchases,cart_value,lognorm,0.15,12.0,9.469389982254972,24.129611865965693,12.129611865965693,1.2809285380257658
ecommerce,1001,c-003,2,8,fct_purchases,cart_value,lognorm,1.0,80.0,63.12926654836647,136.39246900070373,56.39246900070373,0.893285667393247
ecommerce,1001,c-001,0,1,fct_purchases,cart_value,lognorm,0.019704965595162847,1.576397247613028,1.2439600253834262,1.6067943159003257,0.030397068287297824,0.02443572756924285
ecommerce,1001,c-002,1,3,fct_purchases,cart_value,lognorm,0.6394403814461845,51.15523051569476,40.367402282105324,122.21474543397007,71.05951491827531,1.7603192403038441
ecommerce,1001,c-003,2,22,fct_purchases,cart_value,lognorm,0.15,12.0,9.469389982254972,3.969561056136623,-8.030438943863377,-0.8480418441855181
ecommerce,1001,c-002,1,8,fct_purchases,cart_value,lognorm,0.8107598264408313,64.8607861152665,51.18267319009058,52.881752836114906,-11.9790332791516,-0.23404469779571513
ecommerce,1001,c-001,0,2,fct_purchases,cart_value,lognorm,0.04322324999384491,3.4578599995075927,2.7286520699481147,10.114294672558245,6.6564346730506525,2.4394589351867144
ecommerce,1001,c-002,1,13,fct_purchases,cart_value,lognorm,0.842679430688813,67.41435445510504,53.19773439477979,72.66445499242089,5.250100537315845,0.09869030320642806
ecommerce,1001,c-002,1,18,fct_purchases,cart_value,lognorm,0.7208807805141185,57.67046244112948,45.508674942670254,50.50941089885059,-7.161051542278891,-0.15735574703724192
ecommerce,1001,c-001,0,23,fct_purchases,cart_value,lognorm,1.0,80.0,63.12926654836647,114.92592151568411,34.92592151568411,0.5532445318198909
ecommerce,1001,c-002,1,21,fct_purchases,cart_value,lognorm,0.5944288699049587,47.55430959239669,37.525858572274394,88.9507680962872,41.396458503890514,1.1031448733987361
ecommerce,1001,c-002,1,18,fct_purchases,cart_value,lognorm,0.7208807805141185,57.67046244112948,45.508674942670254,50.50941089885059,-7.161051542278891,-0.15735574703724192
ecommerce,1001,c-001,0,1,fct_purchases,cart_value,lognorm,0.019704965595162847,1.576397247613028,1.2439600253834262,1.6067943159003257,0.030397068287297824,0.02443572756924285
ecommerce,1001,c-003,2,3,fct_purchases,cart_value,lognorm,0.9340900286329202,74.72720229063361,58.96841839773889,77.63237046353389,2.905168172900275,0.04926650996988029
ecommerce,1001,c-002,1,7,fct_purchases,cart_value,lognorm,0.7859394625536547,62.875157004292376,49.615781822429554,15.68032732479364,-47.19482967949874,-0.9512060063550911
ecommerce,1001,c-003,2,7,fct_purchases,cart_value,lognorm,1.0,80.0,63.12926654836647,107.67344611699737,27.67344611699737,0.4383615972442094
ecommerce,1001,c-002,1,2,fct_purchases,cart_value,lognorm,0.5944288699049585,47.55430959239668,37.52585857227438,26.69796039156121,-20.856349200835467,-0.5557860631134228
ecommerce,1001,c-001,0,6,fct_purchases,cart_value,lognorm,0.18436214733374434,14.748971786699547,11.63864714046116,205.8824933896977,191.13352160299814,16.4223143202385
ecommerce,1001,c-002,1,3,fct_purchases,cart_value,lognorm,0.6394403814461845,51.15523051569476,40.367402282105324,122.21474543397007,71.05951491827531,1.7603192403038441
ecommerce,1001,c-003,2,9,fct_purchases,cart_value,lognorm,1.0,80.0,63.12926654836647,68.25377826201871,-11.746221737981287,-0.18606618419971538
ecommerce,1001,c-001,0,1,fct_purchases,cart_value,lognorm,0.019704965595162847,1.576397247613028,1.2439600253834262,1.6067943159003257,0.030397068287297824,0.02443572756924285
ecommerce,1001,c-002,1,4,fct_purchases,cart_value,lognorm,0.6818543825124017,54.54835060099214,43.04496706079725,42.90398378195063,-11.644366819041508,-0.2705163370805897
ecommerce,1001,c-002,1,4,fct_purchases,cart_value,lognorm,0.6818543825124017,54.54835060099214,43.04496706079725,42.90398378195063,-11.644366819041508,-0.2705163370805897
ecommerce,1001,c-003,2,1,fct_purchases,cart_value,lognorm,0.2746788122577678,21.974304980621426,17.34027195420934,26.625112098990396,4.65080711836897,0.26820843010135087
ecommerce,1001,c-003,2,18,fct_purchases,cart_value,lognorm,0.15,12.0,9.469389982254972,19.268823615359572,7.268823615359572,0.7676126581523076
ecommerce,1001,c-001,0,9,fct_purchases,cart_value,lognorm,0.34365939409660223,27.492751527728178,21.694965491774525,53.08236467640133,25.589613148673156,1.179518499735584
ecommerce,1001,c-002,1,5,fct_purchases,cart_value,lognorm,0.7208807805141184,57.67046244112947,45.508674942670254,37.12177817616718,-20.54868426496229,-0.4515333459136875
ecommerce,1001,c-001,0,5,fct_purchases,cart_value,lognorm,0.1413398514782154,11.307188118257232,8.92268115787479,15.747741909758597,4.440553791501365,0.4976703429083439
